run,year,cumulative cost_non_intervention_by_person,cumulative cost_intervention_by_person,cumulative cost_increment_by_person,cumulative qaly_non_intervention_by_person,cumulative qaly_intervention_by_person,cumulative qaly_increment_by_person,icer
0059,16,112332.1125,112050.0886,-282.0239,8.15754415,8.40264378,0.24509963000000135,-1150.65
0059,17,117707.3816,117573.9085,-133.4731,8.411889200000001,8.67671884,0.26482964000000064,-504.0
0059,18,122797.4127,122738.7303,-58.6824,8.64319724,8.9261815,0.2829842600000004,-207.37
0059,19,127549.0083,127568.2515,19.2432,8.85220751,9.152420919999999,0.30021340999999957,64.1
0059,20,131933.3982,132097.8118,164.4136,9.039861440000001,9.35622279,0.3163613499999992,519.7
0059,21,136022.3771,136333.2389,310.8618,9.20913109,9.5416027,0.33247160999999903,935.0
0059,22,139707.7445,140264.3401,556.5956,9.35842068,9.70650372,0.3480830399999992,1599.03
0059,23,143076.5041,143838.2785,761.7744,9.49212811,9.85462926,0.36250114999999933,2101.44
0059,24,146153.9703,147117.2603,963.29,9.60872373,9.985327869999999,0.37660413999999875,2557.83
0059,25,148915.3893,150118.2065,1202.8172,9.71087589,10.10149372,0.3906178299999985,3079.27
0059,26,151354.8753,152784.776,1429.9007,9.79839035,10.202342170000001,0.40395181999999913,3539.78
0059,27,153547.1047,155224.1691,1677.0644,9.87492585,10.2902304,0.4153045499999993,4038.16
0059,28,155515.9413,157321.6012,1805.6599,9.941707319999999,10.36661782,0.4249104999999996,4249.51
0059,29,157207.7257,159143.8897,1936.164,9.9973817,10.43061623,0.43323453000000006,4469.09
0059,30,158689.3924,160715.9896,2026.5972,10.04445598,10.48496615,0.4405101699999999,4600.57
0059,31,159931.106,162053.0719,2121.9659,10.08443919,10.53059081,0.4461516199999998,4756.15
0059,32,160965.0466,163197.1107,2232.0641,10.11714652,10.56831571,0.45116918999999905,4947.29
0059,33,161823.7981,164179.2468,2355.4487,10.14414136,10.599976,0.4558346399999995,5167.33
0059,34,162495.1101,165005.2439,2510.1338,10.16533744,10.62564706,0.46030962,5453.14
0059,35,163042.3963,165658.7505,2616.3542,10.18219897,10.64605058,0.46385160999999936,5640.5
0059,36,163464.5157,166195.5893,2731.0736,10.19506089,10.662739720000001,0.46767882999999855,5839.63
0059,37,163764.3034,166617.6785,2853.3751,10.20422061,10.675305349999999,0.4710847399999984,6057.03
0059,38,164000.5878,166956.3397,2955.7519,10.21141631,10.68519409,0.4737777799999996,6238.69
0059,39,164187.8624,167212.8149,3024.9525,10.21695876,10.69274381,0.47578505000000004,6357.81
0060,1,7979.4549,8030.2841,50.8292,0.7921805199999999,0.79264499,0.00046446999999998295,109434.84
0060,2,15785.2815,15934.3243,149.0428,1.53871848,1.54263865,0.003920170000000144,38019.47
0060,3,23833.2692,24055.8714,222.6022,2.24655635,2.25755363,0.010997279999999955,20241.57
0060,4,31823.1489,32044.1948,221.0459,2.9120693899999996,2.93226694,0.020197550000000047,10944.19
0060,5,39646.7002,39944.4368,297.7366,3.53531783,3.56590112,0.030583290000000124,9735.27
0060,6,47460.6176,47745.6248,285.0072,4.12498583,4.1681707900000005,0.04318496000000014,6599.69
0060,7,55023.4582,55422.1996,398.7414,4.675252889999999,4.73202819,0.056775300000000424,7023.15
0060,8,62532.6935,63020.3812,487.6877,5.19345737,5.26496258,0.0715052100000008,6820.31
0060,9,69897.9214,70444.1525,546.2311,5.681267689999999,5.76699836,0.08573067000000083,6371.48
0060,10,76856.9064,77510.7672,653.8608,6.1313423,6.2331920599999995,0.10184976000000025,6419.86
0060,11,83638.2791,84394.3333,756.0542,6.55405676,6.671359239999999,0.11730247999999992,6445.34
0060,12,90171.5568,91126.9842,955.4274,6.94836354,7.0805389100000005,0.13217537000000013,7228.48
0060,13,96564.9659,97691.6822,1126.7163,7.31487444,7.4617340400000005,0.1468596000000005,7672.06
0060,14,102639.2889,103878.8494,1239.5605,7.6524863,7.814830659999999,0.16234435999999988,7635.38
0060,15,108418.2199,109850.8819,1432.662,7.963672870000001,8.141518300000001,0.17784542999999975,8055.66
0060,16,113897.1657,115560.5871,1663.4214,8.24959394,8.442297139999999,0.19270320000000066,8632.04
0060,17,119135.2256,121058.1775,1922.9519,8.513691439999999,8.722218360000001,0.2085269199999995,9221.6
0060,18,124104.805,126223.4788,2118.6738,8.751794740000001,8.97595035,0.22415561000000017,9451.8
0060,19,128777.1925,131089.9722,2312.7797,8.96756646,9.20570314,0.23813668000000035,9711.98
0060,20,133083.1151,135582.002,2498.8869,9.16145077,9.41244448,0.25099371000000104,9955.97
0060,21,137137.3483,139812.7664,2675.4181,9.33754458,9.59948904,0.2619444600000017,10213.68
0060,22,140794.551,143683.8634,2889.3124,9.49392244,9.76534729,0.2714248500000016,10644.98
0060,23,144128.5239,147192.435,3063.9111,9.63313786,9.9146028,0.28146494000000094,10885.59
0060,24,147098.6498,150386.0136,3287.3638,9.754285430000001,10.04525948,0.2909740500000014,11297.79
0060,25,149834.498,153378.2539,3543.7559,9.86194266,10.16157163,0.2996289700000008,11827.15
0060,26,152203.5597,156002.9334,3799.3737,9.95417997,10.26260217,0.30842220000000087,12318.74
0060,27,154357.0006,158401.0948,4044.0942,10.03488136,10.351378089999999,0.3164967300000004,12777.68
0060,28,156220.0276,160555.6844,4335.6568,10.10420958,10.4291679,0.3249583200000008,13342.19
0060,29,157845.9869,162423.1716,4577.1847,10.16209257,10.49407714,0.33198457000000053,13787.34
0060,30,159248.0082,164008.1696,4760.1614,10.21103664,10.54913839,0.3381017500000002,14079.08
0060,31,160454.5434,165411.1562,4956.6128,10.25180448,10.59552456,0.34372007999999915,14420.49
0060,32,161469.9997,166599.2884,5129.2887,10.28582795,10.63410235,0.34827439999999915,14727.72
0060,33,162308.0175,167554.1145,5246.097,10.31370589,10.66559633,0.35189043999999847,14908.32
0060,34,163008.7344,168337.4214,5328.687,10.33670307,10.69119133,0.3544882599999983,15032.05
0060,35,163585.7088,168967.4223,5381.7135,10.35493629,10.7116149,0.3566786099999983,15088.41
0060,36,164029.0596,169480.0624,5451.0028,10.36920392,10.7282311,0.35902717999999734,15182.7
0060,37,164385.631,169904.2362,5518.6052,10.380114879999999,10.7409963,0.3608814199999979,15292.02
0060,38,164661.4307,170248.0787,5586.648,10.38857585,10.751260069999999,0.36268421999999845,15403.61
0060,39,164865.7026,170516.2259,5650.5233,10.394858509999999,10.75919205,0.3643335399999982,15509.2
0061,1,7130.4431,7164.4632,34.0201,0.79359606,0.79379289,0.00019682999999995446,172840.01
0061,2,14236.9356,14266.0339,29.0983,1.54305031,1.54598036,0.0029300499999999376,9930.99
0061,3,21533.8147,21502.4027,-31.412,2.25692445,2.2643447599999997,0.0074203099999998814,-4233.25
0061,4,28643.2736,28546.8774,-96.3962,2.92696381,2.94038522,0.013421410000000106,-7182.27
0061,5,35923.8962,35635.1348,-288.7614,3.5562866900000003,3.574857,0.01857030999999988,-15549.63
0061,6,43068.4056,42579.8976,-488.508,4.15138062,4.17729046,0.02590984000000026,-18854.15
0061,7,50187.7748,49482.7574,-705.0174,4.70732148,4.7407524599999995,0.03343098000000027,-21088.74
