group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,count_surviving
non-intervention--0059,46,3732,2029,362,3780,5250,2863,2860,1508,909,1763,1242,884,3443,1611,2803,8665,3201,9780,220
non-intervention--0059,47,3735,2032,363,3782,5255,2865,2869,1511,910,1763,1242,887,3447,1612,2804,8665,3202,9812,188
non-intervention--0059,48,3739,2034,364,3785,5258,2865,2874,1511,911,1766,1242,888,3448,1617,2804,8665,3203,9840,160
non-intervention--0059,49,3741,2037,364,3787,5260,2868,2874,1513,913,1769,1242,891,3449,1618,2806,8665,3206,9862,138
non-intervention--0059,50,3742,2038,364,3790,5261,2869,2878,1513,914,1771,1244,893,3450,1620,2810,8665,3207,9887,113
non-intervention--0059,51,3743,2039,364,3791,5263,2869,2879,1515,914,1772,1246,895,3452,1620,2814,8665,3210,9914,86
non-intervention--0059,52,3743,2043,364,3795,5266,2869,2880,1515,914,1773,1246,897,3452,1622,2816,8665,3211,9930,70
non-intervention--0059,53,3744,2043,364,3796,5268,2869,2881,1516,914,1774,1246,900,3453,1623,2816,8665,3212,9951,49
non-intervention--0059,54,3744,2043,364,3798,5269,2870,2881,1516,914,1775,1246,900,3453,1624,2816,8665,3212,9960,40
non-intervention--0059,55,3744,2043,364,3798,5269,2870,2881,1517,914,1776,1246,900,3453,1626,2816,8665,3212,9969,31
non-intervention--0059,56,3744,2043,364,3798,5269,2870,2881,1517,914,1776,1246,902,3455,1626,2817,8665,3212,9974,26
non-intervention--0059,57,3744,2043,364,3799,5269,2871,2881,1517,914,1776,1246,903,3456,1627,2817,8665,3212,9983,17
non-intervention--0059,58,3744,2043,364,3799,5270,2872,2881,1517,914,1776,1246,903,3456,1628,2817,8665,3212,9989,11
non-intervention--0059,59,3744,2043,364,3799,5270,2873,2881,1517,914,1776,1246,903,3457,1628,2817,8665,3212,9993,7
non-intervention--0059,60,3744,2043,364,3799,5270,2873,2881,1517,914,1776,1246,903,3457,1628,2817,8665,3212,9994,6
non-intervention--0059,61,3744,2043,364,3799,5270,2873,2881,1517,914,1776,1246,903,3457,1628,2817,8665,3212,9995,5
non-intervention--0059,62,3744,2044,365,3799,5270,2873,2881,1517,914,1776,1246,903,3457,1628,2817,8665,3212,9996,4
non-intervention--0059,63,3744,2044,365,3799,5270,2873,2881,1517,914,1776,1246,903,3457,1628,2817,8665,3212,9997,3
non-intervention--0059,64,3744,2044,365,3799,5270,2873,2881,1517,914,1776,1246,903,3457,1628,2817,8665,3212,9997,3
non-intervention--0059,65,3744,2044,365,3799,5270,2873,2881,1517,914,1776,1246,903,3457,1628,2817,8665,3212,9998,2
non-intervention--0059,66,3744,2044,365,3799,5270,2873,2881,1517,914,1776,1246,903,3457,1628,2817,8665,3212,10000,0
intervention--0085,1,162,25,3,50,287,78,86,93,32,11,72,2,101,11,121,1062,169,258,9742
intervention--0085,2,344,77,9,119,567,188,182,177,71,26,126,8,260,29,300,2231,341,489,9511
intervention--0085,3,513,138,15,213,920,296,282,245,107,49,178,22,431,48,438,3205,504,737,9263
intervention--0085,4,687,195,20,287,1206,411,375,315,140,80,222,29,597,82,567,4102,657,974,9026
intervention--0085,5,823,269,32,393,1515,549,485,383,176,126,275,34,764,102,679,4888,813,1261,8739
intervention--0085,6,981,341,37,508,1816,666,589,453,208,165,327,49,923,134,797,5516,954,1506,8494
intervention--0085,7,1123,420,43,639,2065,788,673,507,252,209,371,68,1119,174,916,6017,1100,1771,8229
intervention--0085,8,1270,497,47,786,2305,899,767,563,291,265,433,81,1290,208,1022,6439,1232,2014,7986
intervention--0085,9,1411,582,57,927,2554,1003,865,623,325,307,479,105,1445,249,1128,6831,1347,2289,7711
intervention--0085,10,1556,670,69,1075,2831,1141,969,687,359,360,520,130,1577,292,1234,7137,1470,2571,7429
intervention--0085,11,1695,741,78,1212,3042,1265,1096,738,401,416,557,153,1714,334,1308,7389,1586,2846,7154
intervention--0085,12,1831,807,93,1346,3247,1380,1205,782,430,483,598,167,1837,385,1412,7617,1706,3136,6864
intervention--0085,13,1962,903,101,1506,3434,1501,1318,849,473,555,636,200,1953,425,1497,7790,1808,3424,6576
intervention--0085,14,2080,972,118,1652,3596,1601,1417,904,490,616,672,233,2074,481,1581,7928,1899,3709,6291
intervention--0085,15,2184,1056,131,1805,3752,1696,1525,946,526,686,715,261,2172,551,1665,8040,1993,4016,5984
intervention--0085,16,2291,1134,141,1984,3906,1796,1624,996,564,745,735,290,2269,613,1754,8143,2100,4310,5690
intervention--0085,17,2394,1211,152,2114,4041,1899,1717,1047,588,817,770,323,2361,656,1823,8228,2195,4606,5394
intervention--0085,18,2488,1274,168,2252,4168,1977,1797,1089,620,873,799,358,2457,712,1892,8292,2273,4891,5109
intervention--0085,19,2587,1341,176,2375,4281,2053,1879,1136,644,940,830,389,2533,772,1959,8355,2341,5163,4837
intervention--0085,20,2681,1393,185,2517,4391,2132,1961,1172,664,999,859,424,2614,838,2022,8413,2434,5464,4536
intervention--0085,21,2764,1452,197,2666,4489,2200,2018,1208,687,1080,897,457,2683,904,2084,8445,2512,5770,4230
intervention--0085,22,2849,1501,208,2779,4576,2283,2081,1233,711,1137,926,486,2724,958,2138,8491,2579,6067,3933
intervention--0085,23,2920,1544,221,2881,4658,2360,2151,1246,728,1187,955,515,2791,1010,2180,8515,2639,6337,3663
intervention--0085,24,2992,1587,235,2995,4718,2412,2228,1277,751,1229,977,541,2858,1071,2221,8543,2703,6622,3378
intervention--0085,25,3048,1627,251,3091,4773,2463,2300,1301,765,1264,1009,579,2908,1117,2270,8571,2759,6861,3139
intervention--0085,26,3102,1662,259,3179,4829,2513,2356,1325,780,1313,1028,604,2961,1159,2313,8586,2813,7124,2876
intervention--0085,27,3158,1704,266,3246,4869,2565,2397,1350,797,1351,1047,646,3008,1209,2351,8603,2869,7373,2627
intervention--0085,28,3200,1736,275,3314,4925,2603,2444,1376,811,1396,1058,683,3041,1250,2391,8611,2919,7624,2376
intervention--0085,29,3245,1770,284,3376,4950,2645,2492,1401,823,1428,1073,704,3070,1284,2416,8621,2963,7850,2150
intervention--0085,30,3286,1793,295,3423,4980,2676,2536,1415,836,1460,1084,725,3094,1314,2439,8630,2994,8082,1918
intervention--0085,31,3314,1813,298,3475,5000,2705,2572,1428,842,1493,1099,752,3122,1342,2466,8635,3029,8278,1722
intervention--0085,32,3345,1834,301,3530,5019,2721,2597,1445,851,1524,1106,772,3146,1379,2491,8640,3050,8433,1567
intervention--0085,33,3372,1850,304,3569,5033,2739,2626,1457,865,1546,1115,787,3168,1408,2505,8644,3067,8609,1391
intervention--0085,34,3395,1866,312,3598,5051,2759,2655,1464,867,1563,1121,802,3190,1434,2518,8647,3080,8770,1230
intervention--0085,35,3430,1885,317,3623,5064,2768,2680,1472,868,1583,1127,820,3209,1457,2528,8649,3107,8911,1089
intervention--0085,36,3442,1897,320,3650,5080,2780,2705,1477,871,1603,1136,834,3219,1474,2538,8649,3122,9027,973
intervention--0085,37,3460,1910,326,3678,5093,2796,2729,1489,876,1618,1138,850,3229,1493,2553,8650,3136,9153,847
intervention--0085,38,3478,1924,329,3695,5101,2803,2742,1495,882,1629,1141,861,3238,1509,2563,8651,3150,9259,741
intervention--0085,39,3488,1936,333,3710,5109,2807,2753,1501,889,1638,1145,868,3245,1520,2571,8652,3160,9352,648
intervention--0085,40,3495,1942,334,3721,5114,2815,2764,1505,891,1645,1147,884,3257,1532,2577,8652,3165,9454,546
intervention--0085,41,3503,1950,337,3729,5118,2821,2776,1510,894,1650,1151,893,3262,1542,2581,8652,3174,9540,460
intervention--0085,42,3509,1953,339,3733,5126,2829,2781,1511,895,1655,1158,899,3268,1552,2588,8653,3179,9608,392
intervention--0085,43,3515,1959,340,3740,5130,2831,2791,1516,899,1659,1160,904,3271,1558,2593,8653,3179,9665,335
intervention--0085,44,3518,1964,340,3745,5134,2837,2795,1519,903,1666,1163,912,3276,1564,2594,8654,3179,9721,279
intervention--0085,45,3521,1965,342,3755,5139,2840,2802,1521,904,1671,1164,917,3280,1569,2594,8655,3182,9765,235
intervention--0085,46,3527,1969,343,3759,5141,2844,2809,1524,905,1674,1165,918,3283,1575,2597,8655,3184,9805,195
intervention--0085,47,3530,1969,344,3763,5144,2847,2813,1524,909,1676,1166,921,3286,1577,2599,8655,3184,9845,155
intervention--0085,48,3531,1971,344,3768,5146,2848,2819,1524,909,1677,1167,923,3288,1579,2600,8655,3186,9864,136
intervention--0085,49,3533,1973,345,3770,5147,2849,2824,1528,910,1677,1167,926,3288,1579,2600,8655,3187,9891,109
intervention--0085,50,3534,1973,345,3772,5147,2850,2824,1528,911,1678,1167,929,3288,1580,2600,8655,3187,9918,82
intervention--0085,51,3536,1974,345,3773,5147,2850,2827,1528,911,1681,1167,935,3293,1581,2600,8656,3188,9933,67
intervention--0085,52,3537,1975,345,3777,5148,2850,2827,1529,913,1682,1167,937,3294,1582,2601,8656,3188,9947,53
intervention--0085,53,3537,1975,345,3777,5148,2851,2828,1529,913,1682,1167,938,3294,1582,2603,8656,3188,9958,42
intervention--0085,54,3537,1976,345,3778,5148,2851,2829,1529,913,1682,1167,938,3294,1582,2603,8656,3188,9966,34
intervention--0085,55,3537,1976,345,3778,5148,2852,2830,1530,913,1682,1167,938,3294,1582,2603,8656,3188,9975,25
intervention--0085,56,3537,1976,346,3778,5148,2852,2830,1531,913,1682,1167,938,3295,1582,2603,8656,3188,9978,22
intervention--0085,57,3538,1976,346,3778,5148,2852,2831,1531,913,1682,1167,938,3295,1582,2603,8656,3188,9985,15
intervention--0085,58,3538,1976,346,3778,5149,2852,2831,1531,913,1682,1168,938,3295,1582,2603,8656,3188,9987,13
intervention--0085,59,3538,1976,346,3778,5149,2852,2831,1531,913,1682,1168,939,3295,1582,2603,8656,3188,9990,10
intervention--0085,60,3538,1976,346,3778,5149,2852,2832,1531,913,1682,1168,939,3295,1582,2603,8656,3188,9993,7
intervention--0085,61,3538,1976,347,3778,5149,2852,2832,1531,913,1682,1169,939,3295,1582,2604,8656,3188,9994,6
intervention--0085,62,3540,1977,347,3778,5150,2852,2832,1531,913,1682,1169,939,3295,1582,2604,8656,3188,9998,2
intervention--0085,63,3540,1977,347,3778,5150,2852,2832,1531,913,1682,1169,939,3295,1582,2604,8656,3188,10000,0
intervention--0091,1,163,45,2,49,266,74,83,79,30,10,55,1,125,7,120,1101,151,261,9739
intervention--0091,2,316,97,4,119,599,178,174,138,58,19,113,9,314,26,240,2288,305,513,9487
intervention--0091,3,490,161,7,206,919,286,270,220,91,49,174,16,475,51,386,3340,450,752,9248
intervention--0091,4,659,223,18,278,1231,404,383,291,142,85,229,24,665,77,502,4197,589,1010,8990
intervention--0091,5,815,294,24,382,1519,531,502,357,175,122,284,40,874,113,635,4909,733,1283,8717
intervention--0091,6,958,370,31,493,1801,651,615,420,214,160,329,60,1056,139,740,5565,891,1550,8450
intervention--0091,7,1103,432,40,630,2085,769,734,494,249,208,391,73,1214,185,848,6116,1038,1796,8204
intervention--0091,8,1260,505,48,762,2347,876,857,570,281,262,444,91,1395,225,972,6546,1172,2031,7969
intervention--0091,9,1395,581,62,909,2582,1011,958,641,308,332,491,108,1575,268,1053,6880,1311,2332,7668
intervention--0091,10,1544,644,73,1054,2842,1128,1070,684,345,393,539,130,1732,303,1163,7189,1447,2597,7403
intervention--0091,11,1675,713,83,1209,3075,1219,1175,743,387,453,573,149,1860,346,1260,7436,1579,2872,7128
intervention--0091,12,1803,788,91,1359,3299,1342,1285,799,414,509,623,168,1999,399,1353,7638,1683,3157,6843
intervention--0091,13,1933,870,102,1513,3520,1464,1382,850,451,568,666,195,2119,454,1448,7821,1798,3443,6557
intervention--0091,14,2049,936,113,1660,3684,1570,1466,894,474,636,703,222,2231,511,1534,7972,1926,3731,6269
intervention--0091,15,2162,1000,120,1828,3849,1666,1577,940,497,703,738,260,2353,572,1632,8080,2014,4037,5963
intervention--0091,16,2276,1086,146,1974,4010,1761,1664,983,529,774,775,287,2457,650,1718,8169,2098,4329,5671
intervention--0091,17,2386,1153,161,2123,4149,1870,1749,1030,559,839,810,314,2561,720,1793,8258,2189,4614,5386
intervention--0091,18,2495,1233,177,2269,4283,1943,1856,1076,582,902,839,350,2646,796,1876,8328,2258,4922,5078
intervention--0091,19,2593,1283,189,2392,4392,2039,1940,1122,607,979,864,391,2727,840,1954,8384,2348,5237,4763
intervention--0091,20,2703,1339,208,2516,4483,2114,2022,1163,630,1041,888,422,2793,905,2016,8422,2429,5516,4484
intervention--0091,21,2793,1390,220,2640,4584,2186,2106,1199,645,1101,916,456,2860,969,2083,8459,2503,5795,4205
intervention--0091,22,2878,1457,234,2755,4665,2256,2169,1236,669,1144,942,495,2915,1030,2135,8491,2575,6076,3924
intervention--0091,23,2970,1501,241,2859,4741,2316,2230,1272,696,1199,962,515,2975,1086,2173,8517,2644,6342,3658
intervention--0091,24,3043,1544,253,2970,4803,2379,2312,1308,718,1257,988,544,3020,1137,2218,8539,2696,6618,3382
intervention--0091,25,3109,1595,267,3068,4870,2441,2375,1343,741,1308,1014,574,3065,1185,2268,8556,2753,6872,3128
intervention--0091,26,3173,1632,275,3172,4918,2499,2435,1366,756,1367,1031,608,3109,1236,2310,8577,2795,7126,2874
intervention--0091,27,3242,1665,283,3273,4965,2543,2483,1390,772,1408,1044,633,3151,1279,2344,8594,2852,7382,2618
intervention--0091,28,3300,1699,292,3355,4996,2580,2532,1411,784,1454,1056,657,3188,1314,2390,8606,2909,7631,2369
intervention--0091,29,3346,1741,298,3408,5028,2615,2592,1436,790,1489,1071,680,3220,1347,2421,8611,2947,7858,2142
intervention--0091,30,3383,1765,304,3470,5053,2651,2631,1454,799,1530,1085,712,3241,1390,2454,8625,2978,8074,1926
intervention--0091,31,3421,1793,309,3513,5090,2678,2671,1471,809,1554,1095,738,3265,1428,2478,8635,3009,8276,1724
intervention--0091,32,3457,1823,316,3549,5115,2702,2704,1487,816,1580,1112,751,3287,1454,2501,8641,3029,8459,1541
intervention--0091,33,3486,1841,324,3579,5129,2722,2730,1498,822,1602,1121,768,3304,1480,2523,8643,3046,8615,1385
intervention--0091,34,3517,1857,327,3617,5147,2736,2750,1512,829,1627,1125,788,3321,1501,2542,8645,3067,8766,1234
intervention--0091,35,3535,1869,332,3653,5168,2749,2769,1520,833,1646,1132,805,3342,1515,2555,8647,3084,8918,1082
intervention--0091,36,3550,1884,337,3680,5181,2760,2797,1529,836,1660,1144,814,3357,1535,2568,8650,3104,9038,962
intervention--0091,37,3566,1893,340,3696,5188,2764,2823,1533,844,1680,1148,824,3374,1549,2582,8654,3122,9139,861
intervention--0091,38,3587,1906,345,3710,5200,2780,2840,1540,851,1693,1150,839,3382,1567,2590,8655,3135,9251,749
intervention--0091,39,3597,1918,349,3725,5212,2789,2858,1541,853,1702,1153,846,3389,1583,2600,8657,3141,9345,655
intervention--0091,40,3608,1925,352,3742,5221,2793,2874,1544,861,1712,1153,858,3397,1593,2606,8659,3148,9448,552
intervention--0091,41,3618,1938,352,3755,5228,2802,2887,1552,864,1724,1155,866,3403,1604,2610,8659,3151,9535,465
intervention--0091,42,3624,1949,354,3766,5237,2806,2892,1553,864,1733,1157,874,3411,1613,2614,8659,3158,9616,384
intervention--0091,43,3631,1957,355,3771,5238,2810,2900,1554,866,1738,1158,881,3414,1619,2619,8659,3161,9668,332
intervention--0091,44,3640,1959,359,3775,5242,2810,2911,1556,867,1742,1159,886,3417,1632,2619,8659,3166,9739,261
intervention--0091,45,3644,1963,359,3779,5243,2814,2918,1557,868,1745,1162,891,3421,1638,2622,8659,3166,9789,211
intervention--0091,46,3648,1964,359,3781,5244,2814,2920,1558,868,1745,1162,896,3429,1645,2624,8659,3168,9819,181
intervention--0091,47,3651,1965,359,3787,5246,2819,2922,1559,869,1749,1163,899,3430,1648,2626,8659,3168,9847,153
intervention--0091,48,3652,1966,359,3787,5247,2820,2926,1560,869,1751,1164,902,3432,1649,2626,8659,3168,9877,123
intervention--0091,49,3652,1968,359,3791,5248,2820,2930,1560,870,1753,1164,907,3433,1653,2626,8659,3169,9893,107
intervention--0091,50,3653,1969,359,3792,5251,2822,2933,1560,870,1755,1165,910,3434,1654,2626,8659,3171,9921,79
intervention--0091,51,3655,1969,359,3795,5254,2823,2938,1560,870,1755,1165,912,3435,1654,2626,8659,3173,9938,62
intervention--0091,52,3655,1969,359,3796,5255,2825,2938,1560,870,1755,1165,915,3435,1655,2627,8659,3173,9952,48
intervention--0091,53,3655,1969,359,3797,5258,2825,2939,1561,870,1755,1165,916,3435,1656,2627,8659,3173,9963,37
intervention--0091,54,3657,1970,359,3798,5259,2825,2939,1561,870,1756,1165,916,3435,1656,2627,8659,3173,9976,24
intervention--0091,55,3657,1970,359,3799,5259,2826,2939,1561,870,1757,1166,916,3435,1656,2627,8659,3173,9981,19
intervention--0091,56,3657,1970,359,3799,5259,2826,2939,1561,870,1759,1166,916,3435,1657,2627,8659,3173,9985,15
intervention--0091,57,3657,1970,359,3799,5259,2826,2940,1561,870,1759,1167,916,3436,1657,2627,8659,3173,9990,10
intervention--0091,58,3657,1970,359,3799,5259,2826,2940,1561,870,1759,1167,916,3437,1657,2628,8659,3173,9994,6
intervention--0091,59,3657,1971,359,3799,5259,2826,2940,1561,870,1759,1167,916,3437,1657,2628,8659,3173,9996,4
intervention--0091,60,3658,1971,359,3799,5259,2826,2940,1561,870,1759,1167,916,3437,1657,2628,8659,3173,9997,3
intervention--0091,61,3658,1971,359,3799,5259,2826,2940,1561,870,1759,1167,916,3437,1657,2628,8659,3174,9997,3
intervention--0091,62,3658,1971,359,3799,5259,2826,2940,1561,870,1759,1167,916,3437,1657,2628,8659,3174,9998,2
intervention--0091,63,3658,1971,359,3799,5259,2826,2940,1561,870,1759,1167,916,3437,1657,2628,8659,3174,10000,0
intervention--0046,1,210,54,2,46,275,101,88,85,29,7,68,4,115,6,125,1134,158,273,9727
intervention--0046,2,365,109,4,116,591,198,179,155,62,19,139,20,259,17,273,2330,325,494,9506
intervention--0046,3,512,179,9,194,911,309,286,228,90,48,195,25,442,46,392,3333,506,712,9288
intervention--0046,4,682,247,21,286,1246,418,375,286,114,89,251,37,621,67,529,4213,657,958,9042
intervention--0046,5,853,328,26,395,1527,541,471,373,156,129,304,50,798,103,656,4971,821,1258,8742
intervention--0046,6,1003,407,35,524,1792,666,584,434,184,165,371,60,977,146,761,5565,961,1469,8531
intervention--0046,7,1141,483,42,660,2063,787,700,494,220,212,422,69,1152,190,885,6116,1090,1726,8274
intervention--0046,8,1286,558,49,755,2349,904,789,567,253,254,473,95,1332,231,993,6556,1202,2003,7997
intervention--0046,9,1426,633,62,887,2605,1009,892,624,289,316,533,114,1493,272,1115,6956,1320,2260,7740
intervention--0046,10,1577,718,80,1014,2839,1141,1003,691,337,372,579,133,1631,314,1214,7234,1459,2533,7467
intervention--0046,11,1714,801,91,1152,3047,1264,1116,751,381,432,627,150,1788,356,1314,7477,1574,2782,7218
intervention--0046,12,1852,865,103,1310,3246,1382,1239,802,418,507,680,169,1932,408,1431,7684,1701,3098,6902
intervention--0046,13,1979,940,114,1463,3428,1501,1348,857,458,565,721,193,2054,470,1527,7843,1819,3374,6626
intervention--0046,14,2118,1014,130,1610,3608,1622,1452,907,492,629,770,225,2157,516,1618,7978,1932,3655,6345
intervention--0046,15,2242,1075,137,1779,3785,1725,1553,968,533,695,810,248,2266,579,1699,8097,2042,3971,6029
intervention--0046,16,2344,1153,150,1916,3953,1825,1632,1003,577,756,851,263,2380,627,1786,8186,2146,4264,5736
intervention--0046,17,2465,1220,161,2066,4092,1923,1723,1048,601,832,885,301,2464,676,1873,8274,2247,4577,5423
intervention--0046,18,2571,1292,179,2217,4218,2004,1832,1097,626,898,909,331,2560,742,1959,8362,2327,4867,5133
intervention--0046,19,2686,1348,190,2357,4349,2080,1919,1142,654,967,938,360,2649,788,2028,8420,2410,5194,4806
intervention--0046,20,2781,1421,199,2479,4456,2169,1998,1180,682,1030,971,397,2727,845,2100,8456,2482,5474,4526
intervention--0046,21,2858,1472,219,2596,4548,2240,2076,1209,705,1094,997,434,2791,903,2166,8495,2556,5794,4206
intervention--0046,22,2925,1534,234,2730,4626,2309,2157,1235,725,1155,1023,458,2866,960,2228,8530,2621,6061,3939
intervention--0046,23,3010,1584,252,2832,4700,2376,2226,1274,743,1206,1045,495,2939,1022,2298,8550,2673,6323,3677
intervention--0046,24,3085,1637,263,2926,4773,2431,2291,1297,764,1255,1065,537,3015,1070,2354,8578,2734,6590,3410
intervention--0046,25,3159,1682,275,3036,4835,2497,2357,1321,787,1310,1079,572,3076,1125,2400,8599,2788,6880,3120
intervention--0046,26,3208,1728,286,3104,4896,2539,2421,1347,793,1356,1097,602,3108,1179,2450,8620,2843,7138,2862
intervention--0046,27,3263,1763,294,3181,4946,2576,2481,1369,809,1396,1116,639,3153,1241,2496,8634,2887,7370,2630
intervention--0046,28,3311,1807,300,3257,4995,2609,2539,1386,822,1436,1133,664,3190,1284,2529,8642,2925,7601,2399
intervention--0046,29,3353,1839,312,3316,5038,2651,2588,1399,844,1484,1150,676,3223,1332,2553,8654,2967,7838,2162
intervention--0046,30,3397,1860,323,3377,5070,2678,2623,1422,857,1525,1160,696,3252,1370,2590,8663,3004,8079,1921
intervention--0046,31,3434,1896,329,3434,5094,2709,2667,1442,871,1554,1173,719,3281,1406,2613,8671,3028,8274,1726
intervention--0046,32,3474,1911,331,3489,5118,2727,2703,1459,878,1576,1187,743,3303,1430,2635,8673,3047,8461,1539
intervention--0046,33,3502,1928,335,3536,5137,2748,2730,1474,887,1603,1194,754,3327,1450,2649,8677,3069,8622,1378
intervention--0046,34,3519,1941,344,3580,5155,2780,2760,1486,890,1627,1200,780,3344,1472,2670,8679,3087,8770,1230
intervention--0046,35,3555,1952,347,3614,5167,2797,2791,1496,893,1649,1204,795,3359,1495,2688,8681,3098,8903,1097
intervention--0046,36,3574,1964,354,3642,5177,2813,2817,1501,896,1668,1210,810,3375,1509,2702,8682,3109,9041,959
intervention--0046,37,3590,1977,356,3659,5185,2827,2840,1505,905,1683,1216,825,3388,1523,2712,8685,3119,9155,845
intervention--0046,38,3603,1990,361,3674,5194,2839,2857,1510,911,1692,1219,838,3398,1544,2721,8686,3132,9287,713
intervention--0046,39,3616,1998,363,3687,5200,2844,2873,1519,915,1709,1223,847,3405,1560,2728,8687,3140,9378,622
intervention--0046,40,3623,2008,365,3699,5205,2859,2883,1521,917,1721,1225,856,3418,1565,2735,8688,3147,9461,539
intervention--0046,41,3629,2018,367,3709,5211,2866,2892,1529,920,1734,1228,860,3423,1576,2739,8689,3153,9544,456
intervention--0046,42,3640,2024,369,3721,5219,2875,2899,1536,921,1748,1230,869,3432,1582,2742,8689,3160,9620,380
intervention--0046,43,3650,2025,371,3725,5226,2877,2902,1540,923,1758,1231,874,3434,1588,2751,8689,3163,9693,307
intervention--0046,44,3652,2027,371,3727,5231,2884,2905,1541,923,1765,1233,882,3438,1594,2755,8689,3163,9752,248
intervention--0046,45,3658,2033,371,3733,5234,2885,2907,1544,923,1769,1236,883,3440,1596,2760,8689,3164,9792,208
intervention--0046,46,3663,2035,371,3735,5239,2888,2909,1548,924,1770,1237,892,3441,1598,2766,8689,3166,9821,179
intervention--0046,47,3664,2037,372,3746,5242,2893,2912,1548,924,1771,1240,892,3443,1599,2769,8689,3170,9847,153
intervention--0046,48,3666,2039,372,3747,5243,2894,2915,1549,924,1772,1240,895,3447,1601,2770,8690,3173,9871,129
intervention--0046,49,3667,2039,373,3751,5243,2894,2918,1549,925,1773,1243,898,3447,1603,2771,8690,3176,9897,103
intervention--0046,50,3669,2042,373,3754,5245,2897,2918,1549,925,1774,1243,899,3449,1604,2771,8690,3176,9914,86
intervention--0046,51,3671,2043,373,3756,5245,2897,2920,1549,925,1774,1243,901,3451,1606,2773,8690,3178,9931,69
intervention--0046,52,3672,2044,374,3759,5245,2898,2923,1549,925,1776,1245,902,3453,1608,2774,8690,3179,9953,47
intervention--0046,53,3674,2044,374,3759,5246,2898,2923,1550,926,1776,1246,903,3453,1608,2777,8690,3180,9964,36
intervention--0046,54,3677,2044,374,3759,5246,2900,2923,1550,926,1776,1246,904,3453,1608,2777,8690,3181,9972,28
intervention--0046,55,3679,2045,374,3759,5246,2900,2923,1550,926,1776,1247,904,3453,1608,2777,8690,3181,9978,22
intervention--0046,56,3679,2045,374,3759,5247,2900,2923,1550,926,1776,1248,905,3454,1610,2777,8690,3181,9981,19
intervention--0046,57,3681,2045,374,3760,5247,2900,2924,1550,926,1776,1248,905,3454,1612,2777,8690,3181,9987,13
intervention--0046,58,3681,2046,374,3760,5247,2900,2924,1550,926,1776,1248,905,3454,1612,2777,8690,3181,9992,8
intervention--0046,59,3681,2046,374,3760,5247,2900,2924,1550,926,1776,1248,905,3454,1613,2777,8690,3181,9995,5
intervention--0046,60,3681,2047,374,3760,5247,2900,2924,1550,926,1776,1248,905,3454,1613,2777,8690,3181,9996,4
intervention--0046,61,3681,2048,374,3760,5247,2900,2924,1550,926,1776,1248,905,3454,1613,2777,8690,3181,9996,4
intervention--0046,62,3681,2048,374,3760,5247,2900,2924,1550,926,1776,1248,905,3454,1613,2777,8690,3181,9998,2
intervention--0046,63,3681,2048,374,3760,5247,2900,2924,1550,926,1776,1248,905,3454,1613,2777,8690,3181,10000,0
intervention--0052,1,199,37,2,41,248,84,70,84,32,11,56,1,95,17,102,1155,175,241,9759
intervention--0052,2,361,84,10,117,550,194,159,154,61,28,114,4,245,36,235,2352,342,489,9511
intervention--0052,3,524,158,14,208,867,286,280,229,91,54,160,10,417,56,367,3372,519,723,9277
intervention--0052,4,685,238,21,312,1131,406,378,286,119,86,227,20,603,86,470,4215,666,956,9044
intervention--0052,5,851,289,27,400,1413,523,471,363,147,125,293,30,796,117,615,4999,817,1247,8753
intervention--0052,6,997,368,36,495,1712,644,556,421,181,157,345,48,949,155,743,5613,966,1465,8535
intervention--0052,7,1157,454,46,615,2012,770,663,491,214,204,391,61,1107,188,857,6149,1096,1708,8292
intervention--0052,8,1317,528,60,745,2275,893,772,549,238,253,441,73,1263,224,974,6586,1225,1955,8045
intervention--0052,9,1460,601,72,873,2532,1024,882,608,265,314,502,101,1429,267,1094,6940,1343,2206,7794
intervention--0052,10,1598,675,79,1013,2744,1160,988,677,287,367,549,120,1565,307,1196,7250,1481,2492,7508
intervention--0052,11,1729,752,90,1167,2967,1306,1094,732,326,428,601,149,1693,353,1301,7513,1600,2741,7259
intervention--0052,12,1869,836,98,1336,3184,1423,1203,788,355,499,663,165,1823,404,1410,7716,1722,3018,6982
intervention--0052,13,1991,916,108,1484,3388,1524,1307,843,384,561,707,181,1955,454,1516,7904,1836,3296,6704
intervention--0052,14,2121,996,121,1635,3569,1656,1407,896,408,630,741,207,2065,509,1621,8047,1925,3586,6414
intervention--0052,15,2227,1067,136,1776,3753,1763,1502,948,449,702,782,230,2163,562,1726,8147,2035,3886,6114
intervention--0052,16,2349,1139,147,1916,3923,1856,1584,1000,479,765,818,267,2256,617,1796,8254,2129,4190,5810
intervention--0052,17,2479,1209,165,2069,4062,1969,1674,1043,522,827,861,299,2347,673,1869,8338,2224,4530,5470
intervention--0052,18,2584,1271,176,2224,4225,2062,1760,1092,551,891,896,328,2449,729,1952,8403,2320,4829,5171
intervention--0052,19,2678,1334,186,2369,4333,2142,1836,1133,582,962,929,357,2534,787,2035,8467,2414,5131,4869
intervention--0052,20,2785,1404,198,2470,4456,2206,1936,1178,607,1025,967,390,2606,847,2098,8508,2492,5418,4582
intervention--0052,21,2886,1454,209,2599,4550,2276,2024,1212,629,1098,997,421,2695,912,2152,8541,2558,5716,4284
