run: 1 - year: 1,run: 1 - year: 2,run: 1 - year: 3,run: 1 - year: 4,run: 1 - year: 5,run: 1 - year: 6,run: 1 - year: 7,run: 1 - year: 8,run: 1 - year: 9,run: 1 - year: 10,run: 1 - year: 11,run: 1 - year: 12,run: 1 - year: 13,run: 1 - year: 14,run: 1 - year: 15,run: 1 - year: 16,run: 1 - year: 17,run: 1 - year: 18,run: 1 - year: 19,run: 1 - year: 20,run: 1 - year: 21,run: 1 - year: 22,run: 1 - year: 23,run: 1 - year: 24,run: 1 - year: 25,run: 1 - year: 26,run: 1 - year: 27,run: 1 - year: 28,run: 1 - year: 29,run: 1 - year: 30,run: 1 - year: 31,run: 1 - year: 32,run: 1 - year: 33,run: 1 - year: 34,run: 1 - year: 35,run: 1 - year: 36,run: 1 - year: 37,run: 1 - year: 38,run: 1 - year: 39
6697.8049,13466.3796,20476.2511,27433.6817,34302.9068,41197.2694,47957.2473,54672.5305,61296.7765,67683.2304,73955.5869,79981.1413,85924.4278,91627.8161,97179.7645,102467.9439,107523.9598,112292.2896,116801.0758,121007.4916,124892.8861,128436.407,131707.9866,134658.1512,137394.2101,139759.9631,141885.2803,143764.8301,145379.0477,146785.7102,147966.9054,148931.7775,149742.7795,150342.7205,150837.2709,151225.4152,151527.8128,151765.9204,151942.9436
6716.0574,13492.3304,20423.2635,27242.1487,34064.6746,40821.9582,47441.9314,54063.9377,60482.9543,66707.8193,72812.5558,78732.7478,84579.2635,90142.585,95597.8606,100744.9136,105748.7837,110409.232,114796.7066,118889.4902,122779.0307,126302.6239,129593.3029,132576.7056,135305.6983,137675.3033,139836.4501,141735.4182,143460.9798,144928.8758,146218.0209,147264.5052,148138.8547,148831.6224,149398.7125,149854.8248,150232.2523,150528.728,150761.5595
18.2525,25.9508,-52.9876,-191.533,-238.2322,-375.3112,-515.3159,-608.5928,-813.8222,-975.4111,-1143.0311,-1248.3935,-1345.1643,-1485.2311,-1581.9039,-1723.0303,-1775.1761,-1883.0576,-2004.3692,-2118.0014,-2113.8554,-2133.7831,-2114.6837,-2081.4456,-2088.5118,-2084.6598,-2048.8302,-2029.4119,-1918.0679,-1856.8344,-1748.8845,-1667.2723,-1603.9248,-1511.0981,-1438.5584,-1370.5904,-1295.5605,-1237.1924,-1181.3841
0.79197692,1.5375236300000001,2.2472917900000002,2.91419395,3.53924929,4.1314232,4.68270812,5.20118095,5.68884333,6.13956563,6.56065806,6.9521625799999995,7.315883100000001,7.6521791100000005,7.96238548,8.246982730000001,8.509948,8.74796407,8.962625410000001,9.15578847,9.33132381,9.48745027,9.62679005,9.749876760000001,9.859445209999999,9.95300901,10.034473669999999,10.10523862,10.16355125,10.21252542,10.2534453,10.28738605,10.31506477,10.33682231,10.35452842,10.36829022,10.37874768,10.38713581,10.39330403
0.7924194999999999,1.54186173,2.2573274000000003,2.93115358,3.5649257599999995,4.1667267599999995,4.7280042,5.25779108,5.7562649100000005,6.21895739,6.65187372,7.05746873,7.43701217,7.78874571,8.113727860000001,8.41227636,8.690182550000001,8.94339381,9.17180911,9.37771054,9.56530441,9.73236191,9.88405394,10.017780499999999,10.13605405,10.238266280000001,10.32766182,10.4054934,10.47090709,10.52692235,10.57437906,10.61377208,10.64665496,10.67280256,10.69341827,10.71011659,10.72298947,10.73319341,10.74120628
0.0004425799999999981,0.00433809999999994,0.010035609999999725,0.016959629999999743,0.025676469999999972,0.03530356000000029,0.0452960800000008,0.05661013000000021,0.06742157999999981,0.07939176000000006,0.09121566000000021,0.10530615000000107,0.12112907000000123,0.1365666000000012,0.15134238000000186,0.16529363000000158,0.18023455000000105,0.19542974000000105,0.20918370000000142,0.22192207000000053,0.23398060000000115,0.24491164000000135,0.25726389000000055,0.2679037400000001,0.2766088399999993,0.28525726999999895,0.29318814999999887,0.30025477999999856,0.307355839999998,0.31439692999999824,0.32093375999999846,0.32638602999999855,0.33159018999999823,0.3359802499999976,0.33888984999999666,0.34182636999999666,0.34424178999999566,0.34605759999999575,0.34790224999999625
41241.13,5982.07,-5279.96,-11293.47,-9278.23,-10630.97,-11376.61,-10750.6,-12070.65,-12286.05,-12531.08,-11854.9,-11105.21,-10875.51,-10452.48,-10424.06,-9849.26,-9635.47,-9581.86,-9543.9,-9034.32,-8712.46,-8219.9,-7769.38,-7550.42,-7308.0,-6988.11,-6758.97,-6240.54,-5906.02,-5449.36,-5108.28,-4837.07,-4497.58,-4244.91,-4009.61,-3763.52,-3575.11,-3395.74
